"Station_ID","YEARMODA","Year","Month","Day","Tmin","Tmean","Tmax","Rainfall"
"03490",19880914,1988,9,14,11.5,14,17,8.6
"03490",19880915,1988,9,15,11.9,14.9,18,11
"03490",19880916,1988,9,16,12,13.3,14.9,7.4
"03490",19880917,1988,9,17,13,14.9,16.5,1.4
"03490",19880918,1988,9,18,12.9,14.9,16.1,1.1
"03490",19880919,1988,9,19,13,13.9,16,0.2
"03490",19880920,1988,9,20,9.8,12.2,17,0
"03490",19880921,1988,9,21,8.8,12.4,22.5,0
"03490",19880922,1988,9,22,5.9,15.4,23.1,0
"03490",19880923,1988,9,23,12,14.4,16.2,2.7
"03490",19880924,1988,9,24,11,15,16,0.6
"03490",19880925,1988,9,25,15,17.3,18.5,0.9
"03490",19880926,1988,9,26,17,18.6,21.3,0
"03490",19880927,1988,9,27,15,19.3,23.1,0
"03490",19880928,1988,9,28,16.3,17.5,20.1,0.6
"03490",19880929,1988,9,29,10.8,13,18,0
"03490",19880930,1988,9,30,8,11,18.8,0
"03490",19881001,1988,10,1,4,9.8,17,0
"03490",19881002,1988,10,2,4,10,18.1,0
"03490",19881003,1988,10,3,8,11.4,18.1,0
"03490",19881004,1988,10,4,7.8,11.5,18.1,0
"03490",19881005,1988,10,5,6.8,12.7,18,0.3
"03490",19881006,1988,10,6,11,13,16,10
"03490",19881007,1988,10,7,9.8,11,13.5,1.5
"03490",19881008,1988,10,8,9,12.1,14.1,0
"03490",19881009,1988,10,9,12.5,15,20.5,0
"03490",19881010,1988,10,10,6.8,9.4,16,0
"03490",19881011,1988,10,11,5,9.3,11,2.8
"03490",19881012,1988,10,12,9.8,11,14.2,1.6
"03490",19881013,1988,10,13,6.9,11.5,18.1,0
"03490",19881014,1988,10,14,9,12.6,18,0
"03490",19881015,1988,10,15,7.9,12.3,14.1,0
"03490",19881016,1988,10,16,12,13.5,15,0
"03490",19881017,1988,10,17,9.8,12.9,17.1,2.4
"03490",19881018,1988,10,18,9,13.2,16.9,0
"03490",19881019,1988,10,19,11,12.5,15.1,1.8
"03490",19881020,1988,10,20,11.3,12.4,14.1,11.6
"03490",19881021,1988,10,21,7.9,10.1,14.1,0
"03490",19881022,1988,10,22,3,7.1,12.5,0
"03490",19881023,1988,10,23,3.9,7.8,12.3,0
"03490",19881024,1988,10,24,7.3,12.1,14.8,1.1
"03490",19881025,1988,10,25,7.1,10.4,15.2,0.9
"03490",19881026,1988,10,26,8.2,11.8,15.1,0
"03490",19881027,1988,10,27,8.9,16.4,21,0.3
"03490",19881028,1988,10,28,8,12.6,18.3,0
"03490",19881029,1988,10,29,4.9,7.6,12.5,0
"03490",19881030,1988,10,30,0.8,3.2,8.1,0
"03490",19881031,1988,10,31,0,7.3,10,0
"03490",19881101,1988,11,1,NA,NA,NA,NA
"03490",19881102,1988,11,2,NA,NA,NA,NA
"03490",19881103,1988,11,3,NA,NA,NA,NA
"03490",19881104,1988,11,4,NA,NA,NA,NA
"03490",19881105,1988,11,5,NA,NA,NA,NA
"03490",19881106,1988,11,6,NA,NA,NA,NA
"03490",19881107,1988,11,7,NA,NA,NA,NA
"03490",19881108,1988,11,8,NA,NA,NA,NA
"03490",19881109,1988,11,9,NA,NA,NA,NA
"03490",19881110,1988,11,10,NA,NA,NA,NA
"03490",19881111,1988,11,11,NA,NA,NA,NA
"03490",19881112,1988,11,12,NA,NA,NA,NA
"03490",19881113,1988,11,13,NA,NA,NA,NA
"03490",19881114,1988,11,14,NA,NA,NA,NA
"03490",19881115,1988,11,15,NA,NA,NA,NA
"03490",19881116,1988,11,16,NA,NA,NA,NA
"03490",19881117,1988,11,17,NA,NA,NA,NA
"03490",19881118,1988,11,18,NA,NA,NA,NA
"03490",19881119,1988,11,19,NA,NA,NA,NA
"03490",19881120,1988,11,20,NA,NA,NA,NA
"03490",19881121,1988,11,21,NA,NA,NA,NA
"03490",19881122,1988,11,22,NA,NA,NA,NA
"03490",19881123,1988,11,23,NA,NA,NA,NA
"03490",19881124,1988,11,24,NA,NA,NA,NA
"03490",19881125,1988,11,25,NA,NA,NA,NA
"03490",19881126,1988,11,26,NA,NA,NA,NA
"03490",19881127,1988,11,27,NA,NA,NA,NA
"03490",19881128,1988,11,28,NA,NA,NA,NA
"03490",19881129,1988,11,29,NA,NA,NA,NA
"03490",19881130,1988,11,30,NA,NA,NA,NA
"03490",19881201,1988,12,1,6.3,9.2,13.5,0.2
"03490",19881202,1988,12,2,4.5,5.5,9.1,2.9
"03490",19881203,1988,12,3,2.2,6.5,7.8,2.1
"03490",19881204,1988,12,4,6,9.2,11.4,13.3
"03490",19881205,1988,12,5,6.5,7.7,9.1,0
"03490",19881206,1988,12,6,4.1,6.3,7.4,3.7
"03490",19881207,1988,12,7,3.1,5.9,7.5,0.9
"03490",19881208,1988,12,8,5.1,6.2,7.8,2.5
"03490",19881209,1988,12,9,5.5,7.2,9.6,7.7
"03490",19881210,1988,12,10,4.4,10.4,11.5,3.1
"03490",19881211,1988,12,11,7.5,9.2,11.1,2.4
"03490",19881212,1988,12,12,5,7.1,9.8,2.4
"03490",19881213,1988,12,13,5.3,7.6,8.7,0.7
"03490",19881214,1988,12,14,5.5,6.8,8.7,3.4
"03490",19881215,1988,12,15,3.2,4.8,7.5,0.7
"03490",19881216,1988,12,16,-3,0.4,3.2,2.1
"03490",19881217,1988,12,17,-2,3.6,4.5,3.5
"03490",19881218,1988,12,18,4,6.8,8.1,5.1
"03490",19881219,1988,12,19,5.8,7.7,11.1,17.9
"03490",19881220,1988,12,20,3,5,5.8,0.3
"03490",19881221,1988,12,21,2,6.8,8.2,0.9
"03490",19881222,1988,12,22,7.1,9.5,10.3,0
"03490",19881223,1988,12,23,7.8,9.4,11,4.6
"03490",19881224,1988,12,24,6.5,9.4,12.5,8
"03490",19881225,1988,12,25,4.1,8.4,9.2,0.8
"03490",19881226,1988,12,26,7.2,9,11.5,0
"03490",19881227,1988,12,27,8,9.6,11.6,0.7
"03490",19881228,1988,12,28,7.5,10,12,0.4
"03490",19881229,1988,12,29,1.5,5.6,10.5,0
"03490",19881230,1988,12,30,0,2.7,3.5,0
"03490",19881231,1988,12,31,3.5,5.7,7.1,0
"03490",19890101,1989,1,1,5,6.1,7.5,0.6
"03490",19890102,1989,1,2,1.5,4.4,7.4,0
"03490",19890103,1989,1,3,-2.5,1.8,5,0
"03490",19890104,1989,1,4,-3.5,4.4,7,1.6
"03490",19890105,1989,1,5,3.5,5.9,8.5,5.5
"03490",19890106,1989,1,6,5,9,10.1,3.7
"03490",19890107,1989,1,7,4.5,6.9,8.9,0.4
"03490",19890108,1989,1,8,6.5,9.4,11.6,0.3
"03490",19890109,1989,1,9,6.8,8.5,13.5,0
"03490",19890110,1989,1,10,6,7.6,10.8,1.7
"03490",19890111,1989,1,11,0.6,3.1,7.2,0
"03490",19890112,1989,1,12,-0.5,7.4,11.8,3.5
"03490",19890113,1989,1,13,0.5,3.3,10,0
"03490",19890114,1989,1,14,1,3.8,9.5,0.5
"03490",19890115,1989,1,15,-0.5,6.9,9.4,0
"03490",19890116,1989,1,16,2.1,7.6,8.8,0
"03490",19890117,1989,1,17,-1.8,3.2,6.8,1.3
"03490",19890118,1989,1,18,0.5,2.8,7.1,0.1
"03490",19890119,1989,1,19,-2,0,2.1,0
"03490",19890120,1989,1,20,-4.5,0.1,2.5,0
"03490",19890121,1989,1,21,-1,5.3,7.5,0
"03490",19890122,1989,1,22,0.5,4,7.2,0.2
"03490",19890123,1989,1,23,-1.8,0.9,5.2,0
"03490",19890124,1989,1,24,-3.8,-1.1,3.8,0
"03490",19890125,1989,1,25,-3,0.2,5.8,0
"03490",19890126,1989,1,26,-4.4,-1.2,6.1,0
"03490",19890127,1989,1,27,-5.4,-1.6,5,0
"03490",19890128,1989,1,28,-6.9,-2.6,3.1,0
"03490",19890129,1989,1,29,-3.1,2,4,0
"03490",19890130,1989,1,30,-1,1.4,5.5,0
"03490",19890131,1989,1,31,-2.6,-0.2,3.2,0
"03490",19890201,1989,2,1,-2.7,-0.6,5.5,0
"03490",19890202,1989,2,2,-3.4,-1.3,3.8,0
"03490",19890203,1989,2,3,-5.4,-2.3,3.6,0
"03490",19890204,1989,2,4,-6.9,-1.6,3,0.4
"03490",19890205,1989,2,5,-1.7,5.4,6.5,2.2
"03490",19890206,1989,2,6,5.5,8.8,12.6,0.2
"03490",19890207,1989,2,7,2.3,6.6,13.9,0
"03490",19890208,1989,2,8,-0.5,2.3,8.2,0
"03490",19890209,1989,2,9,-1.2,2.5,6.7,0
"03490",19890210,1989,2,10,-4,1.2,10,0
"03490",19890211,1989,2,11,-3,0.8,6.4,0
"03490",19890212,1989,2,12,-2.9,5.2,9.6,3.2
"03490",19890213,1989,2,13,3.5,5.8,7.5,6.6
"03490",19890214,1989,2,14,3.4,4.4,8.3,1.8
"03490",19890215,1989,2,15,3.2,6.4,7.3,5.4
"03490",19890216,1989,2,16,3.1,3.9,7.3,0.2
"03490",19890217,1989,2,17,-2.1,4.7,7.1,0.2
"03490",19890218,1989,2,18,6.9,11.4,12.9,0.7
"03490",19890219,1989,2,19,10.5,13.9,15.4,3.5
"03490",19890220,1989,2,20,3.7,7.5,13.9,1.4
"03490",19890221,1989,2,21,-0.2,2.2,7.1,0
"03490",19890222,1989,2,22,-2.1,4.9,7.6,0.2
"03490",19890223,1989,2,23,4.5,5.6,7.5,1
"03490",19890224,1989,2,24,-1.5,4.7,7.1,0.1
"03490",19890225,1989,2,25,4.5,5.9,8.7,4.1
"03490",19890226,1989,2,26,3.1,4.2,5.5,2.7
"03490",19890227,1989,2,27,2.5,4.2,6.2,3.3
"03490",19890228,1989,2,28,2.1,4.6,7.1,0.8
"03490",19890301,1989,3,1,3.9,5.9,7.5,3.5
"03490",19890302,1989,3,2,4.5,6.4,9,6.8
"03490",19890303,1989,3,3,3.2,7.3,11.5,3.3
"03490",19890304,1989,3,4,3.5,9.3,11.8,2.8
"03490",19890305,1989,3,5,4,11.2,13.4,0.2
"03490",19890306,1989,3,6,3,9.2,19.8,0
"03490",19890307,1989,3,7,3.2,11.4,16.2,0.2
"03490",19890308,1989,3,8,3.1,5.8,13.1,3.5
"03490",19890309,1989,3,9,-0.5,7,12.9,0
"03490",19890310,1989,3,10,5.5,9.6,18.1,0
"03490",19890311,1989,3,11,2.7,10.2,17.6,2.8
"03490",19890312,1989,3,12,6.1,10,13,0.2
"03490",19890313,1989,3,13,5.5,8.3,12.1,0.5
"03490",19890314,1989,3,14,4.9,8.4,12,2.5
"03490",19890315,1989,3,15,4.9,7.2,12.2,1.5
"03490",19890316,1989,3,16,4.3,9.5,14.5,10.4
"03490",19890317,1989,3,17,3,4.8,10.2,3.9
"03490",19890318,1989,3,18,0.9,3,8.1,0
"03490",19890319,1989,3,19,-1.9,6.2,14.5,0
"03490",19890320,1989,3,20,-1.5,7.2,14.6,0.7
"03490",19890321,1989,3,21,5.5,7.6,9.3,0
"03490",19890322,1989,3,22,6.5,11,13.3,2
"03490",19890323,1989,3,23,3.8,6.4,11.1,0
"03490",19890324,1989,3,24,6.1,9.2,11.5,1.4
"03490",19890325,1989,3,25,5.5,7.9,12.4,0.3
"03490",19890326,1989,3,26,0.9,8.1,16.6,0
"03490",19890327,1989,3,27,2.7,12.7,22.1,0
"03490",19890328,1989,3,28,7.6,17.3,23.7,0
"03490",19890329,1989,3,29,9.7,10.9,18.9,0
"03490",19890330,1989,3,30,6.1,11.2,18.1,0
"03490",19890331,1989,3,31,6.6,12.5,19.5,1.5
"03490",19890401,1989,4,1,6,9.5,16.1,0
"03490",19890402,1989,4,2,4.4,5.5,8.3,1.1
"03490",19890403,1989,4,3,1.9,2.7,4.9,3
"03490",19890404,1989,4,4,1.7,4.4,6.9,1.1
"03490",19890405,1989,4,5,3,3.8,5,10.3
"03490",19890406,1989,4,6,3,7.8,9.6,0.7
"03490",19890407,1989,4,7,3.7,7.5,13.9,0
"03490",19890408,1989,4,8,2.5,8.7,13.3,0
"03490",19890409,1989,4,9,0.6,10.6,15.6,0
"03490",19890410,1989,4,10,11.4,14.2,17.4,0
"03490",19890411,1989,4,11,8.2,14.4,18.9,1.3
"03490",19890412,1989,4,12,9.5,11.1,14.1,7.1
"03490",19890413,1989,4,13,8,9.4,10.7,23.7
"03490",19890414,1989,4,14,7.5,7.7,9.7,6.1
"03490",19890415,1989,4,15,6.1,7.9,12.6,0.3
"03490",19890416,1989,4,16,5,8.6,11.9,0.6
"03490",19890417,1989,4,17,5,6.9,9.5,2
"03490",19890418,1989,4,18,1.7,6.8,11.1,0.9
"03490",19890419,1989,4,19,4.5,7.2,10.9,3
"03490",19890420,1989,4,20,2.1,5.9,9.4,4
"03490",19890421,1989,4,21,2.3,6.7,9.6,22.4
"03490",19890422,1989,4,22,7,8.8,11.5,14.2
"03490",19890423,1989,4,23,5,7.8,11.7,0
"03490",19890424,1989,4,24,2.7,12.4,16.6,0
"03490",19890425,1989,4,25,7.4,10.5,15.2,7.8
"03490",19890426,1989,4,26,2.6,3.8,8.2,22.2
"03490",19890427,1989,4,27,0.9,5,9.9,0
"03490",19890428,1989,4,28,0,5.7,10.2,0
"03490",19890429,1989,4,29,0.1,7,12.9,0
"03490",19890430,1989,4,30,1,7.5,14.1,0
"03490",19890501,1989,5,1,1,10.9,17.8,0
"03490",19890502,1989,5,2,6.1,14.4,20.5,0
"03490",19890503,1989,5,3,10.5,14.9,20.4,0
"03490",19890504,1989,5,4,6.9,14.6,23.4,0
"03490",19890505,1989,5,5,9.4,17.2,24.5,0
"03490",19890506,1989,5,6,10,11.2,16.4,0
"03490",19890507,1989,5,7,2.4,7.6,13.3,0
"03490",19890508,1989,5,8,2.9,11.1,18.6,0
"03490",19890509,1989,5,9,4.9,16.3,25.5,0.9
"03490",19890510,1989,5,10,9.7,11.6,15.4,10.1
"03490",19890511,1989,5,11,7.8,12.6,17.2,2.6
"03490",19890512,1989,5,12,8,10,15.9,0.2
"03490",19890513,1989,5,13,4.1,12,15.4,2.2
"03490",19890514,1989,5,14,7.9,11,16.5,0
"03490",19890515,1989,5,15,5.4,12.4,20.6,0
"03490",19890516,1989,5,16,6.8,15.5,22.9,0
"03490",19890517,1989,5,17,7.1,17,23.5,0
"03490",19890518,1989,5,18,9.4,17.6,25.2,0
"03490",19890519,1989,5,19,11.1,19.3,26.7,0
"03490",19890520,1989,5,20,12.6,18.6,27.6,0
"03490",19890521,1989,5,21,10.4,19.5,26.2,0
"03490",19890522,1989,5,22,10.6,19.2,26.4,0
"03490",19890523,1989,5,23,10.4,16.6,24.6,0
"03490",19890524,1989,5,24,7.1,17.7,27,0
"03490",19890525,1989,5,25,9.4,17.7,26.9,0
"03490",19890526,1989,5,26,11.5,20.3,24.3,0
"03490",19890527,1989,5,27,10,15.9,22.5,0
"03490",19890528,1989,5,28,9.5,18.4,24.6,0
"03490",19890529,1989,5,29,11.5,15.7,22.3,0
"03490",19890530,1989,5,30,9.5,13.9,22.4,0
"03490",19890531,1989,5,31,5.4,10.5,17.1,0
"03490",19890601,1989,6,1,5.4,12.8,18.9,0
"03490",19890602,1989,6,2,8.1,10,17.1,0.7
"03490",19890603,1989,6,3,6.1,9.5,12,6.4
"03490",19890604,1989,6,4,6.9,8.4,11.9,0.4
"03490",19890605,1989,6,5,4.5,8.6,11.9,3
"03490",19890606,1989,6,6,4.4,10.4,15.8,3.4
"03490",19890607,1989,6,7,7.5,10.4,14.4,0.8
"03490",19890608,1989,6,8,7.3,11.1,18.1,2.4
"03490",19890609,1989,6,9,9.5,13,19.2,0
"03490",19890610,1989,6,10,7.5,15.8,24,14.3
"03490",19890611,1989,6,11,14,16.4,23.6,0
"03490",19890612,1989,6,12,10,15.9,23.6,0
"03490",19890613,1989,6,13,9.5,18.2,26.2,0
"03490",19890614,1989,6,14,9,18.5,26,0
"03490",19890615,1989,6,15,10.2,18.8,26.5,0
"03490",19890616,1989,6,16,10.4,18,25.6,0
"03490",19890617,1989,6,17,9.5,18.6,26.5,0
"03490",19890618,1989,6,18,10.5,19.6,26.2,0
"03490",19890619,1989,6,19,12.9,20.9,28.6,0
"03490",19890620,1989,6,20,13.5,23.5,29.2,0
"03490",19890621,1989,6,21,15.6,21.1,28.8,4.4
"03490",19890622,1989,6,22,12.6,15.4,19.8,7.1
"03490",19890623,1989,6,23,12.5,16.9,18.6,0.2
"03490",19890624,1989,6,24,12.6,17.8,23.5,0
"03490",19890625,1989,6,25,12.1,19.5,26.6,0
"03490",19890626,1989,6,26,16.7,22.1,28.9,0
"03490",19890627,1989,6,27,14.1,18.6,25.5,1.1
"03490",19890628,1989,6,28,12,14.5,20.9,0.3
"03490",19890629,1989,6,29,11,16.3,20.3,4.3
"03490",19890630,1989,6,30,11.2,15.3,21.1,0
"03490",19890701,1989,7,1,10.9,18.9,22.9,11.6
"03490",19890702,1989,7,2,11,15.8,18,1
"03490",19890703,1989,7,3,14.3,15.2,16.5,0.6
"03490",19890704,1989,7,4,9.9,18,23.4,0.3
"03490",19890705,1989,7,5,16.1,23.6,30.6,0
"03490",19890706,1989,7,6,15.5,24.1,31.1,0
"03490",19890707,1989,7,7,18.1,24.3,30.5,0
"03490",19890708,1989,7,8,16.6,19.3,23.7,43.1
"03490",19890709,1989,7,9,17,19.4,23.5,8.2
"03490",19890710,1989,7,10,15.9,16.4,19.1,0.4
"03490",19890711,1989,7,11,12.2,17.7,23,0
"03490",19890712,1989,7,12,12.5,19.5,25.5,0
"03490",19890713,1989,7,13,15.6,18.6,24.5,0
"03490",19890714,1989,7,14,12.1,13.9,17.5,0
"03490",19890715,1989,7,15,10.9,18.5,22.5,0
"03490",19890716,1989,7,16,13.5,16.2,20,0
"03490",19890717,1989,7,17,9.9,15.6,19.5,7.6
"03490",19890718,1989,7,18,9.6,14.6,19,0.9
"03490",19890719,1989,7,19,11,14.2,20.3,0
"03490",19890720,1989,7,20,9.4,17.5,25.7,0
"03490",19890721,1989,7,21,11.1,19,28.4,0
"03490",19890722,1989,7,22,11.5,26.3,33.4,0
"03490",19890723,1989,7,23,19,23.8,30,2.6
"03490",19890724,1989,7,24,17.5,22.7,29,0
"03490",19890725,1989,7,25,17.9,19.8,25.3,0
"03490",19890726,1989,7,26,16.5,22.6,28.1,0
"03490",19890727,1989,7,27,14.7,18,27.9,0
"03490",19890728,1989,7,28,11.6,17.5,24.6,0
"03490",19890729,1989,7,29,10.5,18.6,27.6,0
"03490",19890730,1989,7,30,13.2,18,24.6,3.5
"03490",19890731,1989,7,31,12.1,14.1,19,6.9
"03490",19890801,1989,8,1,10.9,12.6,16.3,7.1
"03490",19890802,1989,8,2,10.9,14.5,17.6,0.3
"03490",19890803,1989,8,3,10,17.6,20.4,0
"03490",19890804,1989,8,4,13.6,16.2,20.6,1.7
"03490",19890805,1989,8,5,9.4,17,24.8,0
"03490",19890806,1989,8,6,11,19.3,26,0
"03490",19890807,1989,8,7,14,19.9,24.5,4.1
"03490",19890808,1989,8,8,16,18.6,23.5,1.3
"03490",19890809,1989,8,9,14.6,19.4,25.5,0
"03490",19890810,1989,8,10,11.5,20.3,28.6,0
"03490",19890811,1989,8,11,15.5,19.5,24.9,0.6
"03490",19890812,1989,8,12,16.5,18.4,22.4,0
"03490",19890813,1989,8,13,13.5,19.5,25.6,0
"03490",19890814,1989,8,14,15.9,20.3,27.5,0
"03490",19890815,1989,8,15,14.5,23.6,30.7,0
"03490",19890816,1989,8,16,17.5,20,29.5,18.6
"03490",19890817,1989,8,17,17.1,18.8,25.2,0
"03490",19890818,1989,8,18,13.3,17.2,24.1,0
"03490",19890819,1989,8,19,10.3,18.5,28.3,0
"03490",19890820,1989,8,20,10.5,23.6,32.8,0
"03490",19890821,1989,8,21,15.8,23,30.7,0
"03490",19890822,1989,8,22,16,21.5,28.1,0
"03490",19890823,1989,8,23,12.5,18.2,23.6,0
"03490",19890824,1989,8,24,10.4,17.6,26.6,0
"03490",19890825,1989,8,25,13.3,16.8,18.6,1.1
"03490",19890826,1989,8,26,14,15.4,18.5,4.4
"03490",19890827,1989,8,27,12.1,13.7,17.6,7.3
"03490",19890828,1989,8,28,11.7,14.2,18.1,0.5
"03490",19890829,1989,8,29,11,13.4,17.5,0.2
"03490",19890830,1989,8,30,11,15,17.3,0
"03490",19890831,1989,8,31,10.9,17.8,24.3,0.6
"03490",19890901,1989,9,1,10.9,15.2,18,3.2
"03490",19890902,1989,9,2,10.9,14.2,17.6,1.5
"03490",19890903,1989,9,3,9.8,11.3,17.4,0.4
"03490",19890904,1989,9,4,7.5,11.2,16.6,0
"03490",19890905,1989,9,5,7.2,12.2,19.2,0
"03490",19890906,1989,9,6,7.5,14.1,21.5,0
"03490",19890907,1989,9,7,10.2,14.9,24,0
"03490",19890908,1989,9,8,7.5,15.2,24.3,0
"03490",19890909,1989,9,9,8.9,16.6,24.6,0
"03490",19890910,1989,9,10,9,17.4,23,0
"03490",19890911,1989,9,11,10.5,15.8,25.1,0
"03490",19890912,1989,9,12,10.6,17.6,24.5,5.1
"03490",19890913,1989,9,13,13.6,16.4,20.7,1.7
"03490",19890914,1989,9,14,14.7,16,19.6,0.9
"03490",19890915,1989,9,15,13.3,17.8,21.5,7.5
"03490",19890916,1989,9,16,14,17,22.5,0.1
"03490",19890917,1989,9,17,11.9,16.6,23.7,0
"03490",19890918,1989,9,18,12.5,18.6,29.5,0
"03490",19890919,1989,9,19,13,18,23.5,0.2
"03490",19890920,1989,9,20,11.6,15.8,24.5,0
"03490",19890921,1989,9,21,11.5,17.6,26.1,0
"03490",19890922,1989,9,22,13,21,30.3,1.7
"03490",19890923,1989,9,23,12.3,13.3,20,8
"03490",19890924,1989,9,24,12,13.2,16.5,0.3
"03490",19890925,1989,9,25,10,12.7,18,0
"03490",19890926,1989,9,26,7.5,14.1,19.1,0.4
"03490",19890927,1989,9,27,7.6,10.8,17,0
"03490",19890928,1989,9,28,5.1,10.8,14.9,0.6
"03490",19890929,1989,9,29,10,12,14.6,1.1
"03490",19890930,1989,9,30,9.8,13.5,14.8,2.3
"03490",19891001,1989,10,1,12.4,13.2,15.2,0.4
"03490",19891002,1989,10,2,11.1,12.8,14.6,1.3
"03490",19891003,1989,10,3,5.8,9.6,15.7,0.3
"03490",19891004,1989,10,4,1.5,6.2,16.2,0
"03490",19891005,1989,10,5,0,9.8,22,2.4
"03490",19891006,1989,10,6,5,11.6,15,12.1
"03490",19891007,1989,10,7,5,10.6,12.5,14.6
"03490",19891008,1989,10,8,8.4,9.7,10.7,0.8
"03490",19891009,1989,10,9,9.8,10.1,11.1,7.4
"03490",19891010,1989,10,10,7,9.3,11.2,0.5
"03490",19891011,1989,10,11,8.6,10.2,11.5,1.9
"03490",19891012,1989,10,12,8.5,12.7,15.6,0
"03490",19891013,1989,10,13,9,14,16,1.6
"03490",19891014,1989,10,14,6.8,9.3,14,1.4
"03490",19891015,1989,10,15,6,9,13.6,0
"03490",19891016,1989,10,16,2.6,10,16.5,0
"03490",19891017,1989,10,17,2.5,8.4,18.4,0
"03490",19891018,1989,10,18,1.7,8.6,18.4,0
"03490",19891019,1989,10,19,5.5,11.5,19.8,0.2
"03490",19891020,1989,10,20,10,14.3,16,1.3
"03490",19891021,1989,10,21,14.5,19.7,22.6,0
"03490",19891022,1989,10,22,13.5,16.8,22.8,0
"03490",19891023,1989,10,23,7.5,13.4,22.8,0
"03490",19891024,1989,10,24,9.5,13.5,20.5,0
"03490",19891025,1989,10,25,5.9,11.8,20.2,0
"03490",19891026,1989,10,26,8.4,15.2,21.6,0
"03490",19891027,1989,10,27,8.5,13.6,21.7,0
"03490",19891028,1989,10,28,9.8,14.6,21,2.5
"03490",19891029,1989,10,29,11,12.2,14.5,2
"03490",19891030,1989,10,30,11.5,15,18.2,1.3
"03490",19891031,1989,10,31,9.3,13.8,17.8,3.3
"03490",19891101,1989,11,1,10,11.8,14.9,22.2
"03490",19891102,1989,11,2,8.2,12.4,17,4.6
"03490",19891103,1989,11,3,8.1,9.5,14,0.3
"03490",19891104,1989,11,4,5,8.6,11.1,0.5
"03490",19891105,1989,11,5,4,6.8,10,3.7
"03490",19891106,1989,11,6,4.2,6.5,9.6,0
"03490",19891107,1989,11,7,2,4.9,10.5,0
"03490",19891108,1989,11,8,1.8,9,10.8,0.2
"03490",19891109,1989,11,9,6.2,7.4,11.3,0
"03490",19891110,1989,11,10,0.2,9.8,11.5,0.5
"03490",19891111,1989,11,11,0.6,6.9,14.2,0
"03490",19891112,1989,11,12,-0.5,5.2,11.5,0
"03490",19891113,1989,11,13,-2.1,3,12.3,0
"03490",19891114,1989,11,14,-2,2.7,10.5,0
"03490",19891115,1989,11,15,0.5,3,9.8,0
"03490",19891116,1989,11,16,-4.5,2.2,10,0
"03490",19891117,1989,11,17,-0.2,3,6.7,0
"03490",19891118,1989,11,18,-3,2.4,4.8,0
"03490",19891119,1989,11,19,-4.5,0.6,7.5,0
"03490",19891120,1989,11,20,-2.6,1.6,8,0
"03490",19891121,1989,11,21,0,5.4,9.5,0.5
"03490",19891122,1989,11,22,2.1,3.8,8,2.6
"03490",19891123,1989,11,23,-1.6,3.6,7.5,0
"03490",19891124,1989,11,24,3.9,5,8.2,0.9
"03490",19891125,1989,11,25,-5.5,-3.2,3.9,0
"03490",19891126,1989,11,26,-6.7,4,5.6,0.5
"03490",19891127,1989,11,27,4.9,6.6,7.1,1
"03490",19891128,1989,11,28,-3,2.5,8.2,0
"03490",19891129,1989,11,29,-5.5,-2.8,4,0
"03490",19891130,1989,11,30,-8.1,-3.4,2.5,0
"03490",19891201,1989,12,1,-6,-3,4,0
"03490",19891202,1989,12,2,-6.2,-1.5,6,0
"03490",19891203,1989,12,3,-5.9,-2.7,2.7,0
"03490",19891204,1989,12,4,-6,-2.4,2.1,0
"03490",19891205,1989,12,5,-3.2,1.2,3.4,0
"03490",19891206,1989,12,6,1,3.2,5,0.6
"03490",19891207,1989,12,7,1.9,4.6,7.6,0
"03490",19891208,1989,12,8,-0.5,1.8,4.3,0.3
"03490",19891209,1989,12,9,0.6,3.3,5.1,0.2
"03490",19891210,1989,12,10,-3,-1,4.5,0
"03490",19891211,1989,12,11,-6,-1.7,1.1,0
"03490",19891212,1989,12,12,-4.5,2.8,5.9,1.7
"03490",19891213,1989,12,13,3,7.8,10.5,8.5
"03490",19891214,1989,12,14,8,12.5,14,6.5
"03490",19891215,1989,12,15,7.2,9.1,12.7,12.2
"03490",19891216,1989,12,16,7,15.6,17.6,10.2
"03490",19891217,1989,12,17,10.5,11.8,16,6.7
"03490",19891218,1989,12,18,9.5,12.8,14.4,1.1
"03490",19891219,1989,12,19,6,8.8,14.1,6
"03490",19891220,1989,12,20,6,11.3,13,1.8
"03490",19891221,1989,12,21,12.4,14.1,15.1,2.5
"03490",19891222,1989,12,22,7.5,9.8,14.5,11
"03490",19891223,1989,12,23,4.5,6.6,7.6,4
"03490",19891224,1989,12,24,6.5,8.4,11.3,0.3
"03490",19891225,1989,12,25,0,2.5,8.1,0
"03490",19891226,1989,12,26,-2.6,-0.2,4,0
"03490",19891227,1989,12,27,-4.1,-2,2.1,0
"03490",19891228,1989,12,28,-4,0,1.4,0
"03490",19891229,1989,12,29,0,0.6,1,0
"03490",19891230,1989,12,30,0,0.6,1.1,0
"03490",19891231,1989,12,31,-0.6,0.2,1,0
"03490",19900101,1990,1,1,-0.9,0.5,1.3,0
"03490",19900102,1990,1,2,-3.1,0.6,2.4,0
"03490",19900103,1990,1,3,-0.5,0.2,1.7,0
"03490",19900104,1990,1,4,-4.6,-1.4,2.9,0
"03490",19900105,1990,1,5,-2.5,1.2,3.1,0
"03490",19900106,1990,1,6,-1.9,0.4,3.5,0
"03490",19900107,1990,1,7,-4.5,-1.2,4.6,0
"03490",19900108,1990,1,8,-2.1,3.7,7.5,0.9
